OBJECTID;polyType;polyTypeId;regionName;regionId;bioreg;soilType;distCoast;x_int;y_int
367;bog;2;OestJylFyn;3;CON;DSG;32092.3671875;544322;6231318
368;bog;2;OestJylFyn;3;CON;ML;18560.7109375;539539;6257666
369;bog;2;NordJyl;1;CON;ES;1802.7756348;588362;6394563
370;bog;2;NordJyl;1;CON;ES;2353.7204590;583201;6380347
371;bog;2;OestJylFyn;3;CON;DSG;33252.5195313;542879;6230215
372;bog;2;NordJyl;1;CON;ES;282.8427124;589912;6394204
374;bog;2;OestJylFyn;3;CON;DSG;33471.7773438;542937;6231313
375;bog;2;VestJyl;2;ATL;F;10049.8759766;461670;6169222
376;heathland;1;OestJylFyn;3;CON;T;33342.4648438;542811;6231926
377;bog;2;VestJyl;2;ATL;DSG;25853.6269531;508495;6134497
378;bog;2;OestJylFyn;3;CON;F;36090.1640625;527380;6214740
379;bog;2;VestJyl;2;ATL;F;18643.2285156;509020;6248020
380;bog;2;VestJyl;2;ATL;F;25541.5351563;508856;6134418
381;heathland;1;OestJylFyn;3;CON;F;36090.1640625;527390;6214780
382;heathland;1;OestJylFyn;3;CON;F;36163.6562500;527370;6214790
383;bog;2;OestJylFyn;3;CON;F;36304.9570313;527180;6214870
384;heathland;1;NordJyl;1;ATL;ES;2418.6772461;497210;6331020
385;heathland;1;OestJylFyn;3;CON;F;36378.5664063;527160;6214870
386;bog;2;OestJylFyn;3;CON;F;36163.6562500;527360;6214750
387;heathland;1;OestJylFyn;3;CON;F;36090.1640625;527400;6214780
388;bog;2;VestJyl;2;ATL;F;22098.8691406;477189;6220741
389;bog;2;VestJyl;2;ATL;F;22098.8691406;477219;6220751
390;bog;2;VestJyl;2;ATL;F;22061.7324219;477189;6220731
391;bog;2;VestJyl;2;ATL;F;22098.8691406;477179;6220821
392;meadow;0;VestJyl;2;ATL;F;22098.8691406;477179;6220811
393;meadow;0;VestJyl;2;ATL;F;22005.6816406;477159;6220811
394;meadow;0;VestJyl;2;ATL;F;22005.6816406;477159;6220801
395;meadow;0;VestJyl;2;ATL;F;22098.8691406;477179;6220791
396;bog;2;VestJyl;2;ATL;F;22098.8691406;477209;6220751
397;bog;2;VestJyl;2;ATL;F;22098.8691406;477189;6220751
398;bog;2;VestJyl;2;ATL;F;22098.8691406;477199;6220811
399;bog;2;VestJyl;2;ATL;F;22061.7324219;477209;6220731
400;bog;2;VestJyl;2;ATL;F;22061.7324219;477199;6220691
401;bog;2;VestJyl;2;ATL;F;22098.8691406;477199;6220741
402;bog;2;VestJyl;2;ATL;F;22098.8691406;477229;6220751
403;bog;2;VestJyl;2;ATL;F;22098.8691406;477229;6220741
404;bog;2;VestJyl;2;ATL;DSG;7420.2426758;487884;6253361
405;heathland;1;VestJyl;2;ATL;DSG;7220.1108398;487733;6253517
407;heathland;1;VestJyl;2;ATL;HG;400.0000000;503219;6299158
408;bog;2;VestJyl;2;ATL;DSG;7621.6796875;488112;6253250
409;heathland;1;VestJyl;2;ATL;HG;400.0000000;503253;6299243
410;heathland;1;VestJyl;2;ATL;DSG;7340.9809570;487896;6253444
411;bog;2;VestJyl;2;ATL;DSG;10024.4697266;467016;6160184
412;bog;2;VestJyl;2;ATL;F;8700.5742188;465773;6159602
413;bog;2;VestJyl;2;ATL;DSG;9904.5439453;466960;6159833
